"COUNTRY","Country","INDICATOR","Indicator","EDUCATION_LEV","Education level","REF_SECTOR","Reference sector","YEAR","Year","Value","Flag Codes","Flags"
"AUS","Australia","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_T","All public and private educational institutions","2021","2021",,"m","Missing value; data cannot exist"
"AUS","Australia","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PUB","Public educational institutions","2013","2013",,"m","Missing value; data cannot exist"
"AUS","Australia","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PUB","Public educational institutions","2014","2014",,"m","Missing value; data cannot exist"
"AUS","Australia","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PUB","Public educational institutions","2015","2015",,"m","Missing value; data cannot exist"
"AUS","Australia","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PUB","Public educational institutions","2016","2016",,"m","Missing value; data cannot exist"
"AUS","Australia","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PUB","Public educational institutions","2017","2017",,"m","Missing value; data cannot exist"
"AUS","Australia","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PUB","Public educational institutions","2018","2018",,"m","Missing value; data cannot exist"
"AUS","Australia","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PUB","Public educational institutions","2019","2019",,"m","Missing value; data cannot exist"
"AUS","Australia","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PUB","Public educational institutions","2020","2020",,"m","Missing value; data cannot exist"
"AUS","Australia","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PUB","Public educational institutions","2021","2021",,"m","Missing value; data cannot exist"
"AUS","Australia","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PRIV","All private educational institutions","2013","2013",,"m","Missing value; data cannot exist"
"AUS","Australia","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PRIV","All private educational institutions","2014","2014",,"m","Missing value; data cannot exist"
"AUS","Australia","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PRIV","All private educational institutions","2015","2015",,"m","Missing value; data cannot exist"
"AUS","Australia","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PRIV","All private educational institutions","2016","2016",,"m","Missing value; data cannot exist"
"AUS","Australia","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PRIV","All private educational institutions","2017","2017",,"m","Missing value; data cannot exist"
"AUS","Australia","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PRIV","All private educational institutions","2018","2018",,"m","Missing value; data cannot exist"
"AUS","Australia","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PRIV","All private educational institutions","2019","2019",,"m","Missing value; data cannot exist"
"AUS","Australia","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PRIV","All private educational institutions","2020","2020",,"m","Missing value; data cannot exist"
"AUS","Australia","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_2","Lower secondary education","INST_PRIV","All private educational institutions","2021","2021",,"m","Missing value; data cannot exist"
"AUS","Australia","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_3","Upper secondary education","INST_T","All public and private educational institutions","2013","2013",12.065,,
"AUS","Australia","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_3","Upper secondary education","INST_T","All public and private educational institutions","2014","2014",12.101,,
"AUS","Australia","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_3","Upper secondary education","INST_T","All public and private educational institutions","2015","2015",12.254,,
"AUS","Australia","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_3","Upper secondary education","INST_T","All public and private educational institutions","2016","2016",12.121,,
"AUS","Australia","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_3","Upper secondary education","INST_T","All public and private educational institutions","2017","2017",11.994,,
"AUS","Australia","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_3","Upper secondary education","INST_T","All public and private educational institutions","2018","2018",11.891,,
"AUS","Australia","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_3","Upper secondary education","INST_T","All public and private educational institutions","2019","2019",12.105,,
"AUS","Australia","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_3","Upper secondary education","INST_T","All public and private educational institutions","2020","2020",12.065,,
"AUS","Australia","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_3","Upper secondary education","INST_T","All public and private educational institutions","2021","2021",11.92,,
"AUS","Australia","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_3","Upper secondary education","INST_PUB","Public educational institutions","2013","2013",12.61,,
"AUS","Australia","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_3","Upper secondary education","INST_PUB","Public educational institutions","2014","2014",12.521,,
"AUS","Australia","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_3","Upper secondary education","INST_PUB","Public educational institutions","2015","2015",12.687,,
"AUS","Australia","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_3","Upper secondary education","INST_PUB","Public educational institutions","2016","2016",12.581,,
"AUS","Australia","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_3","Upper secondary education","INST_PUB","Public educational institutions","2017","2017",12.401,,
"AUS","Australia","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_3","Upper secondary education","INST_PUB","Public educational institutions","2018","2018",12.327,,
"AUS","Australia","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_3","Upper secondary education","INST_PUB","Public educational institutions","2019","2019",12.674,,
"AUS","Australia","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_3","Upper secondary education","INST_PUB","Public educational institutions","2020","2020",12.61,,
"AUS","Australia","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_3","Upper secondary education","INST_PUB","Public educational institutions","2021","2021",12.392,,
"AUS","Australia","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_3","Upper secondary education","INST_PRIV","All private educational institutions","2013","2013",11.351,,
"AUS","Australia","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_3","Upper secondary education","INST_PRIV","All private educational institutions","2014","2014",11.538,,
"AUS","Australia","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_3","Upper secondary education","INST_PRIV","All private educational institutions","2015","2015",11.676,,
"AUS","Australia","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_3","Upper secondary education","INST_PRIV","All private educational institutions","2016","2016",11.511,,
