"COUNTRY","Country","ISC11","ISC11","REF_SECTOR","REF_SECTOR","COUNTERPART_SECTOR","COUNTERPART_SECTOR","EXPENDITURE_TYPE","EXPENDITURE_TYPE","UNIT_MEASURE","UNIT_MEASURE","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"BRA","Brazil","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2017","2017",,"m","Missing data"
"BRA","Brazil","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2018","2018",,"m","Missing data"
"BRA","Brazil","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2019","2019",,"m","Missing data"
"BRA","Brazil","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2020","2020",,"m","Missing data"
"BEL","Belgium","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2012","2012",7639.1896,,
"BEL","Belgium","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2013","2013",7891.6222,,
"BEL","Belgium","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2014","2014",8023.6154,,
"BEL","Belgium","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2015","2015",8272.8224,,
"BEL","Belgium","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2016","2016",8948.4784,,
"BEL","Belgium","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2017","2017",9246.6358,,
"BEL","Belgium","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2018","2018",9694.1124,,
"BEL","Belgium","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2019","2019",10204.445,,
"BEL","Belgium","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2020","2020",10844.31,,
"EST","Estonia","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2012","2012",325.25203,,
"EST","Estonia","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2013","2013",,"m","Missing data"
"EST","Estonia","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2014","2014",266.53571,,
"EST","Estonia","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2015","2015",286.66245,,
"EST","Estonia","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2016","2016",,"m","Missing data"
"EST","Estonia","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2017","2017",,"m","Missing data"
"EST","Estonia","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2018","2018",,"m","Missing data"
"EST","Estonia","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2019","2019",,"m","Missing data"
"EST","Estonia","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2020","2020",,"m","Missing data"
"CHL","Chile","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2012","2012",2329.0628,,
"CHL","Chile","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2013","2013",2273.0517,,
"CHL","Chile","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2014","2014",2197.119,,
"CHL","Chile","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2015","2015",2358.3709,,
"CHL","Chile","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2016","2016",2549.3381,,
"CHL","Chile","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2017","2017",3046.9276,,
"CHL","Chile","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2018","2018",3399.5815,,
"CHL","Chile","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2019","2019",3318.4483,,
"CHL","Chile","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2020","2020",3222.5697,,
"CHE","Switzerland","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2012","2012",4784.3802,,
"CHE","Switzerland","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2013","2013",,"m","Missing data"
"CHE","Switzerland","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2014","2014",,"m","Missing data"
"CHE","Switzerland","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2015","2015",,"m","Missing data"
"CHE","Switzerland","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2016","2016",,"x","Data included in another category"
"CHE","Switzerland","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2017","2017",,"x","Data included in another category"
"CHE","Switzerland","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2018","2018",,"x","Data included in another category"
"CHE","Switzerland","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2019","2019",,"x","Data included in another category"
"CHE","Switzerland","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2020","2020",,"x","Data included in another category"
"AUS","Australia","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2012","2012",12545.245,"b","Series break"
"AUS","Australia","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2013","2013",14092.681,"b","Series break"
"AUS","Australia","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2014","2014",14208.434,"b","Series break"
"AUS","Australia","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2015","2015",14469.233,"b","Series break"
"AUS","Australia","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2016","2016",,"m","Missing data"
"AUS","Australia","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2017","2017",,"m","Missing data"
"AUS","Australia","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2018","2018",,"m","Missing data"
"AUS","Australia","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2019","2019",,"m","Missing data"
"AUS","Australia","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2020","2020",,"m","Missing data"
"ESP","Spain","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2012","2012",20968.405,,
"ESP","Spain","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2013","2013",22710.476,,
"ESP","Spain","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2014","2014",23299.929,,
"ESP","Spain","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2015","2015",24186.255,,
"ESP","Spain","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2016","2016",25703.047,,
"ESP","Spain","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2017","2017",26888.858,,
"ESP","Spain","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2018","2018",26888.202,,
"ESP","Spain","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2019","2019",28439.196,,
"ESP","Spain","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2020","2020",28666.779,,
"CRI","Costa Rica","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2012","2012",,"m","Missing data"
"CRI","Costa Rica","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2013","2013",1301.4748,,
"CRI","Costa Rica","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2014","2014",,"m","Missing data"
"CRI","Costa Rica","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2015","2015",,"m","Missing data"
